PID,Type,Module Name,Base Address,Size,Endaddress,Timestamp
1760,Infected,C:\Windows\System32\CoreUIComponents.dll                                                                                     , 0x7ffac6660000 , 0x36c000  , 0x7ffac69cc000 , 0xfbfd1217
1760,Infected,C:\Windows\System32\windowscodecs.dll                                                                                        , 0x7ffad5c40000 , 0x1b0000  , 0x7ffad5df0000 , 0x05e3e8d4
1760,Infected,C:\Windows\System32\Windows.Web.dll                                                                                          , 0x7ffad0970000 , 0xc6000   , 0x7ffad0a36000 , 0xbb1f093b
1760,Infected,C:\Windows\System32\usermgrproxy.dll                                                                                         , 0x7ffab3dc0000 , 0x6f000   , 0x7ffab3e2f000 , 0xfb67002d
1760,Infected,C:\Windows\System32\usermgrcli.dll                                                                                           , 0x7ffad1260000 , 0x17000   , 0x7ffad1277000 , 0xceb3ac22
1760,Infected,C:\Windows\System32\crypt32.dll                                                                                              , 0x7ffad8910000 , 0x168000  , 0x7ffad8a78000 , 0x856a1a8c
1760,Infected,C:\Windows\System32\userenv.dll                                                                                              , 0x7ffad7e00000 , 0x28000   , 0x7ffad7e28000 , 0x29678987
1760,Infected,C:\Windows\System32\dpapi.dll                                                                                                , 0x7ffad84d0000 , 0xa000    , 0x7ffad84da000 , 0xc28736a9
1760,Infected,C:\Windows\System32\wininet.dll                                                                                              , 0x7ffacd230000 , 0x4f4000  , 0x7ffacd724000 , 0xe8e2e86d
1760,Infected,C:\Windows\System32\sspicli.dll                                                                                              , 0x7ffad7af0000 , 0x4c000   , 0x7ffad7b3c000 , 0xcb0649fd
1760,Infected,C:\Windows\System32\ws2_32.dll                                                                                               , 0x7ffada440000 , 0x71000   , 0x7ffada4b1000 , 0xe911ea68
1760,Infected,C:\Windows\System32\ondemandconnroutehelper.dll                                                                              , 0x7ffaca200000 , 0x17000   , 0x7ffaca217000 , 0xb812c805
1760,Infected,C:\Windows\System32\mswsock.dll                                                                                              , 0x7ffad7d00000 , 0x69000   , 0x7ffad7d69000 , 0x22162918
1760,Infected,C:\Windows\System32\firewallapi.dll                                                                                          , 0x7ffad71f0000 , 0xa7000   , 0x7ffad7297000 , 0x18a49018
1760,Infected,C:\Windows\System32\fwbase.dll                                                                                               , 0x7ffad7130000 , 0x46000   , 0x7ffad7176000 , 0x69c002c3
1760,Infected,C:\Windows\System32\winhttp.dll                                                                                              , 0x7ffad3b90000 , 0x136000  , 0x7ffad3cc6000 , 0x96409d85
1760,Infected,C:\Windows\System32\IPHLPAPI.DLL                                                                                             , 0x7ffad7310000 , 0x2d000   , 0x7ffad733d000 , 0x6e557212
1760,Infected,C:\Windows\System32\winnsi.dll                                                                                               , 0x7ffad5bd0000 , 0xd000    , 0x7ffad5bdd000 , 0xcaf4ab3f
1760,Infected,C:\Windows\System32\nsi.dll                                                                                                  , 0x7ffadaa20000 , 0x9000    , 0x7ffadaa29000 , 0x5a7e5602
1760,Infected,C:\Windows\System32\profext.dll                                                                                              , 0x7ffad72d0000 , 0x2d000   , 0x7ffad72fd000 , 0x9fc1c72f
1760,Infected,C:\Windows\System32\msasn1.dll                                                                                               , 0x7ffad8410000 , 0x12000   , 0x7ffad8422000 , 0x03d0f351
1760,Infected,C:\Windows\System32\wintrust.dll                                                                                             , 0x7ffad8a80000 , 0x6b000   , 0x7ffad8aeb000 , 0xca525e14
1760,Infected,C:\Windows\System32\cryptsp.dll                                                                                              , 0x7ffad7f60000 , 0x1b000   , 0x7ffad7f7b000 , 0xbefe347b
1760,Infected,C:\Windows\System32\rsaenh.dll                                                                                               , 0x7ffad77f0000 , 0x35000   , 0x7ffad7825000 , 0x706ed8e9
1760,Infected,C:\Windows\System32\dnsapi.dll                                                                                               , 0x7ffad7380000 , 0xf8000   , 0x7ffad7478000 , 0xb9e36f3c
1760,Infected,C:\Windows\System32\rasadhlp.dll                                                                                             , 0x7ffad2190000 , 0xa000    , 0x7ffad219a000 , 0x9a6e599a
1760,Infected,C:\Windows\System32\FWPUCLNT.DLL                                                                                             , 0x7ffad2ee0000 , 0x83000   , 0x7ffad2f63000 , 0x242c3586
1760,Infected,C:\Windows\System32\PhotoMetadataHandler.dll                                                                                 , 0x7ffac54c0000 , 0x7e000   , 0x7ffac553e000 , 0x4c03fb9d
1760,Infected,C:\Windows\System32\xmllite.dll                                                                                              , 0x7ffad3e80000 , 0x37000   , 0x7ffad3eb7000 , 0x5f16f639
1760,Infected,C:\Windows\System32\threadpoolwinrt.dll                                                                                      , 0x7ffaca910000 , 0x15000   , 0x7ffaca925000 , 0xcb52404e
1760,Infected,C:\Windows\System32\pfclient.dll                                                                                             , 0x7ffad5c10000 , 0x10000   , 0x7ffad5c20000 , 0x83c8805b
1760,Infected,C:\Windows\System32\schannel.dll                                                                                             , 0x7ffad76f0000 , 0xa6000   , 0x7ffad7796000 , 0x372b4944
1760,Infected,C:\Windows\System32\ncrypt.dll                                                                                               , 0x7ffad8100000 , 0x2e000   , 0x7ffad812e000 , 0xcfdf974f
1760,Infected,C:\Windows\System32\ntasn1.dll                                                                                               , 0x7ffad80c0000 , 0x37000   , 0x7ffad80f7000 , 0x6acdc5bd
1760,Infected,C:\Windows\System32\ncryptsslp.dll                                                                                           , 0x7ffac0170000 , 0x27000   , 0x7ffac0197000 , 0x162f7459
1760,Infected,C:\Windows\System32\cryptnet.dll                                                                                             , 0x7ffabae80000 , 0x32000   , 0x7ffabaeb2000 , 0x7daac69f
1760,Infected,C:\Windows\System32\twinapi.dll                                                                                              , 0x7ffab1e80000 , 0xca000   , 0x7ffab1f4a000 , 0xdb92ec49
1760,Infected,C:\Windows\System32\daxexec.dll                                                                                              , 0x7ffaca930000 , 0x103000  , 0x7ffacaa33000 , 0xdbf34f90
1760,Infected,C:\Windows\System32\container.dll                                                                                            , 0x7ffac1410000 , 0x44000   , 0x7ffac1454000 , 0x53719a3c
2424,Infected,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_11.2403.8.0_x64__8wekyb3d8bbwe\Time.exe                         , 0x7ff706050000 , 0x9000    , 0x7ff706059000 , 0x65fbde2e
2424,Infected,C:\Windows\System32\ntdll.dll                                                                                        , 0x7ffadb550000 , 0x217000  , 0x7ffadb767000 , 0x92b2df34
2424,Infected,C:\Windows\System32\kernel32.dll                                                                                     , 0x7ffada120000 , 0xc4000   , 0x7ffada1e4000 , 0x6b8a5ea3
2424,Infected,C:\Windows\System32\KERNELBASE.dll                                                                                   , 0x7ffad8d00000 , 0x3a7000  , 0x7ffad90a7000 , 0x83efbeab
2424,Infected,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_11.2403.8.0_x64__8wekyb3d8bbwe\Time.dll                         , 0x7ffa69390000 , 0x107b000 , 0x7ffa6a40b000 , 0x65fbde2e
2424,Infected,C:\Windows\System32\crypt32.dll                                                                                      , 0x7ffad8910000 , 0x168000  , 0x7ffad8a78000 , 0x856a1a8c
2424,Infected,C:\Windows\System32\ucrtbase.dll                                                                                     , 0x7ffad8be0000 , 0x111000  , 0x7ffad8cf1000 , 0x10c46e71
2424,Infected,C:\Windows\System32\advapi32.dll                                                                                     , 0x7ffada060000 , 0xb2000   , 0x7ffada112000 , 0xa799803d
2424,Infected,C:\Windows\System32\msvcrt.dll                                                                                       , 0x7ffada7a0000 , 0xa7000   , 0x7ffada847000 , 0x657b2709
2424,Infected,C:\Windows\System32\sechost.dll                                                                                      , 0x7ffadaba0000 , 0xa8000   , 0x7ffadac48000 , 0x66b1d5d9
2424,Infected,C:\Windows\System32\bcrypt.dll                                                                                       , 0x7ffad8bb0000 , 0x28000   , 0x7ffad8bd8000 , 0x5a31de46
2424,Infected,C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe\SharedLibrary.dll     , 0x7ffa78fe0000 , 0xccd000  , 0x7ffa79cad000 , 0x5fad1a6e
2424,Infected,C:\Windows\System32\rpcrt4.dll                                                                                       , 0x7ffad9890000 , 0x115000  , 0x7ffad99a5000 , 0x10c0df6b
2424,Infected,C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe\mrt100_app.dll          , 0x7ffa810f0000 , 0x86000   , 0x7ffa81176000 , 0x5e38c6b4
2424,Infected,C:\Windows\System32\ole32.dll                                                                                        , 0x7ffada5f0000 , 0x1a5000  , 0x7ffada795000 , 0x576381ab
2424,Infected,C:\Windows\System32\combase.dll                                                                                      , 0x7ffad9a60000 , 0x388000  , 0x7ffad9de8000 , 0x317e0d0a
2424,Infected,C:\Windows\System32\ws2_32.dll                                                                                       , 0x7ffada440000 , 0x71000   , 0x7ffada4b1000 , 0xe911ea68
2424,Infected,C:\Windows\System32\msvcp_win.dll                                                                                    , 0x7ffad8870000 , 0x9a000   , 0x7ffad890a000 , 0x8e0806c9
2424,Infected,C:\Windows\System32\gdi32.dll                                                                                        , 0x7ffad9a30000 , 0x29000   , 0x7ffad9a59000 , 0xb7344674
2424,Infected,C:\Windows\System32\win32u.dll                                                                                       , 0x7ffad90b0000 , 0x26000   , 0x7ffad90d6000 , 0x331718eb
2424,Infected,C:\Windows\System32\gdi32full.dll                                                                                    , 0x7ffad9160000 , 0x119000  , 0x7ffad9279000 , 0x4e380221
2424,Infected,C:\Windows\System32\user32.dll                                                                                       , 0x7ffad9e60000 , 0x1ae000  , 0x7ffada00e000 , 0xe6af1704
2424,Infected,C:\Windows\System32\ncrypt.dll                                                                                       , 0x7ffad8100000 , 0x2e000   , 0x7ffad812e000 , 0xcfdf974f
2424,Infected,C:\Windows\System32\IPHLPAPI.DLL                                                                                     , 0x7ffad7310000 , 0x2d000   , 0x7ffad733d000 , 0x6e557212
2424,Infected,C:\Windows\System32\oleaut32.dll                                                                                     , 0x7ffada4f0000 , 0xd7000   , 0x7ffada5c7000 , 0x23dc6a52
2424,Infected,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\VCRUNTIME140_APP.dll            , 0x7ffac30c0000 , 0x1d000   , 0x7ffac30dd000 , 0x3d0e4d61
2424,Infected,C:\Windows\System32\normaliz.dll                                                                                     , 0x7ffadab90000 , 0x8000    , 0x7ffadab98000 , 0xcb4673f4
2424,Infected,C:\Windows\System32\WinTypes.dll                                                                                     , 0x7ffad6670000 , 0x13e000  , 0x7ffad67ae000 , 0xa3cbed5f
2424,Infected,C:\Windows\System32\sspicli.dll                                                                                      , 0x7ffad7af0000 , 0x4c000   , 0x7ffad7b3c000 , 0xcb0649fd
2424,Infected,C:\Windows\System32\dpapi.dll                                                                                        , 0x7ffad84d0000 , 0xa000    , 0x7ffad84da000 , 0xc28736a9
2424,Infected,C:\Windows\System32\mrt100.dll                                                                                       , 0x7ffac3870000 , 0x9000    , 0x7ffac3879000 , 0x0e722146
2424,Infected,C:\Windows\System32\kernel.appcore.dll                                                                               , 0x7ffad7890000 , 0x18000   , 0x7ffad78a8000 , 0x8aca7e42
2424,Infected,C:\Windows\System32\bcryptPrimitives.dll                                                                             , 0x7ffad90e0000 , 0x79000   , 0x7ffad9159000 , 0x9577b61f
2424,Infected,C:\Windows\System32\rmclient.dll                                                                                     , 0x7ffad6240000 , 0x39000   , 0x7ffad6279000 , 0xc0f9a0d1
2424,Infected,C:\Windows\System32\imm32.dll                                                                                        , 0x7ffada1f0000 , 0x31000   , 0x7ffada221000 , 0x25b6f46e
2424,Infected,C:\Windows\System32\ntasn1.dll                                                                                       , 0x7ffad80c0000 , 0x37000   , 0x7ffad80f7000 , 0x6acdc5bd
2424,Infected,C:\Windows\System32\twinapi.appcore.dll                                                                              , 0x7ffac7c20000 , 0x28b000  , 0x7ffac7eab000 , 0xcfee12e9
2424,Infected,C:\Windows\System32\Windows.UI.Xaml.dll                                                                              , 0x7ffab4a00000 , 0x1225000 , 0x7ffab5c25000 , 0xac70373e
2424,Infected,C:\Windows\System32\powrprof.dll                                                                                     , 0x7ffad8730000 , 0x4d000   , 0x7ffad877d000 , 0xeb1e08e2
2424,Infected,C:\Windows\System32\ntmarta.dll                                                                                      , 0x7ffad78b0000 , 0x34000   , 0x7ffad78e4000 , 0xf264e279
2424,Infected,C:\Windows\System32\umpdc.dll                                                                                        , 0x7ffad8710000 , 0x13000   , 0x7ffad8723000 , 0x84929b4c
2424,Infected,C:\Windows\System32\iertutil.dll                                                                                     , 0x7ffacc910000 , 0x2be000  , 0x7ffaccbce000 , 0x25f0b745
2424,Infected,C:\Windows\System32\SHCore.dll                                                                                       , 0x7ffadaa30000 , 0xf5000   , 0x7ffadab25000 , 0x50364b5c
2424,Infected,C:\Windows\System32\windows.staterepositorycore.dll                                                                  , 0x7fface7c0000 , 0x1a000   , 0x7fface7da000 , 0x58bb72d4
2424,Infected,C:\Windows\System32\Windows.UI.dll                                                                                   , 0x7ffac6d30000 , 0x175000  , 0x7ffac6ea5000 , 0x21604a61
2424,Infected,C:\Windows\System32\CoreMessaging.dll                                                                                , 0x7ffad5760000 , 0x133000  , 0x7ffad5893000 , 0x75b5b05b
2424,Infected,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll                                                                    , 0x7ffacbe10000 , 0x627000  , 0x7ffacc437000 , 0x528c2108
2424,Infected,C:\Windows\System32\uxtheme.dll                                                                                      , 0x7ffad5df0000 , 0xab000   , 0x7ffad5e9b000 , 0x08489c70
2424,Infected,C:\Windows\System32\urlmon.dll                                                                                       , 0x7ffaccc70000 , 0x1f0000  , 0x7ffacce60000 , 0x1e3c50ac
2424,Infected,C:\Windows\System32\netutils.dll                                                                                     , 0x7ffad7300000 , 0xc000    , 0x7ffad730c000 , 0xeeaa3672
2424,Infected,C:\Windows\System32\srvcli.dll                                                                                       , 0x7ffaccbd0000 , 0x28000   , 0x7ffaccbf8000 , 0xcb291c48
2424,Infected,C:\Windows\System32\dxgi.dll                                                                                         , 0x7ffad6000000 , 0xf7000   , 0x7ffad60f7000 , 0xf23fbf08
2424,Infected,C:\Windows\System32\DXCore.dll                                                                                       , 0x7ffad5ed0000 , 0x39000   , 0x7ffad5f09000 , 0x22b66af5
2424,Infected,C:\Windows\System32\Windows.Storage.ApplicationData.dll                                                              , 0x7ffac0cc0000 , 0x67000   , 0x7ffac0d27000 , 0xe4a82717
2424,Infected,C:\Windows\System32\directxdatabasehelper.dll                                                                        , 0x7ffac88f0000 , 0x4a000   , 0x7ffac893a000 , 0x01be61e1
2424,Infected,C:\Windows\System32\d3d11.dll                                                                                        , 0x7ffad4840000 , 0x257000  , 0x7ffad4a97000 , 0xbd4a4779
2424,Infected,C:\Windows\System32\vaultcli.dll                                                                                     , 0x7ffab1f50000 , 0x5a000   , 0x7ffab1faa000 , 0x4716ef80
2424,Infected,C:\Windows\System32\d3d10warp.dll                                                                                    , 0x7ffac4b10000 , 0x711000  , 0x7ffac5221000 , 0xbb0f75f0
2424,Infected,C:\Windows\System32\WinRtTracing.dll                                                                                 , 0x7ffab47c0000 , 0x35000   , 0x7ffab47f5000 , 0x5aa1d01f
2424,Infected,C:\Windows\System32\d2d1.dll                                                                                         , 0x7ffad4aa0000 , 0x5ee000  , 0x7ffad508e000 , 0x7bada9a5
2424,Infected,C:\Windows\System32\MrmCoreR.dll                                                                                     , 0x7ffacb050000 , 0x116000  , 0x7ffacb166000 , 0x883d6cc8
2424,Infected,C:\Windows\System32\windows.staterepositoryclient.dll                                                                , 0x7fface6a0000 , 0x3d000   , 0x7fface6dd000 , 0x2e0f0aa7
2424,Infected,C:\Windows\System32\DWrite.dll                                                                                       , 0x7ffad45c0000 , 0x274000  , 0x7ffad4834000 , 0xa40fc784
2424,Infected,C:\Windows\System32\TextShaping.dll                                                                                  , 0x7ffac4690000 , 0xb0000   , 0x7ffac4740000 , 0x47f587d9
2424,Infected,C:\Windows\System32\profapi.dll                                                                                      , 0x7ffad87a0000 , 0x21000   , 0x7ffad87c1000 , 0x3f8e9009
2424,Infected,C:\Windows\System32\BCP47mrm.dll                                                                                     , 0x7ffac6c80000 , 0x32000   , 0x7ffac6cb2000 , 0xa3392df3
2424,Infected,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe\Microsoft.UI.Xaml.dll           , 0x7ffa786e0000 , 0x5e3000  , 0x7ffa78cc3000 , 0x43c989a9
2424,Infected,C:\Windows\System32\Windows.UI.Xaml.Controls.dll                                                                     , 0x7ffaafee0000 , 0x410000  , 0x7ffab02f0000 , 0xb1c2c929
2424,Infected,C:\Windows\System32\Bcp47Langs.dll                                                                                   , 0x7ffac6f00000 , 0x60000   , 0x7ffac6f60000 , 0xf19a9b44
2424,Infected,C:\Windows\System32\msctf.dll                                                                                        , 0x7ffada230000 , 0x153000  , 0x7ffada383000 , 0x0498c0ce
2424,Infected,C:\Windows\System32\CoreUIComponents.dll                                                                             , 0x7ffac6660000 , 0x36c000  , 0x7ffac69cc000 , 0xfbfd1217
2424,Infected,C:\Windows\System32\InputHost.dll                                                                                    , 0x7ffac3210000 , 0x20c000  , 0x7ffac341c000 , 0x82297df2
2424,Infected,C:\Windows\System32\CRYPTBASE.DLL                                                                                    , 0x7ffad7f80000 , 0xc000    , 0x7ffad7f8c000 , 0xf6072bfa
2424,Infected,C:\Windows\System32\UiaManager.dll                                                                                   , 0x7ffab33c0000 , 0xf2000   , 0x7ffab34b2000 , 0x7220fa50
2424,Infected,C:\Windows\System32\WindowManagementAPI.dll                                                                          , 0x7ffac5230000 , 0x1f7000  , 0x7ffac5427000 , 0xd01cafb9
2424,Infected,C:\Windows\System32\windows.ui.core.textinput.dll                                                                    , 0x7ffac55a0000 , 0x173000  , 0x7ffac5713000 , 0x7041da7a
2424,Infected,C:\Windows\System32\TextInputFramework.dll                                                                           , 0x7ffac76e0000 , 0x14b000  , 0x7ffac782b000 , 0xeae524ce
2424,Infected,C:\Windows\System32\Windows.UI.Immersive.dll                                                                         , 0x7ffac64e0000 , 0x175000  , 0x7ffac6655000 , 0xb52c5c25
2424,Infected,C:\Windows\System32\DataExchange.dll                                                                                 , 0x7ffac7f60000 , 0x5e000   , 0x7ffac7fbe000 , 0xbb00267a
2424,Infected,C:\Windows\System32\Windows.ApplicationModel.dll                                                                     , 0x7ffab46c0000 , 0xfc000   , 0x7ffab47bc000 , 0x2cb1551b
2424,Infected,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_11.2403.8.0_x64__8wekyb3d8bbwe\Microsoft.Apps.Stubs.Handoff.dll , 0x7ffac1ea0000 , 0x34000   , 0x7ffac1ed4000 , 0x62f1d7c9
2424,Infected,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\MSVCP140_APP.dll                , 0x7ffabf030000 , 0x8c000   , 0x7ffabf0bc000 , 0xe107244e
2424,Infected,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\VCRUNTIME140_1_APP.dll          , 0x7ffaca240000 , 0xc000    , 0x7ffaca24c000 , 0x241f0f10
2424,Infected,C:\Windows\System32\Windows.ApplicationModel.Background.TimeBroker.dll                                               , 0x7ffad3b20000 , 0xd000    , 0x7ffad3b2d000 , 0x2d7782fe
2424,Infected,C:\Windows\System32\biwinrt.dll                                                                                      , 0x7ffabea10000 , 0x5d000   , 0x7ffabea6d000 , 0x10e1abb3
2424,Infected,C:\Windows\System32\OneCoreCommonProxyStub.dll                                                                       , 0x7ffab68f0000 , 0xab000   , 0x7ffab699b000 , 0x9a96cbd2
2424,Infected,C:\Windows\System32\Windows.Globalization.dll                                                                        , 0x7ffab77a0000 , 0x1bb000  , 0x7ffab795b000 , 0x7a738474
2424,Infected,C:\Windows\System32\windows.storage.dll                                                                              , 0x7ffad67b0000 , 0x8f6000  , 0x7ffad70a6000 , 0x55930d47
2424,Infected,C:\Windows\System32\propsys.dll                                                                                      , 0x7ffad2710000 , 0x101000  , 0x7ffad2811000 , 0xbf049a57
2424,Infected,C:\Windows\System32\Windows.System.Launcher.dll                                                                      , 0x7ffad0030000 , 0x135000  , 0x7ffad0165000 , 0xd93f7876
2424,Infected,C:\Windows\System32\msvcp110_win.dll                                                                                 , 0x7ffad2ac0000 , 0x93000   , 0x7ffad2b53000 , 0x3bcb53a2
2424,Infected,C:\Windows\System32\shlwapi.dll                                                                                      , 0x7ffadb4b0000 , 0x5e000   , 0x7ffadb50e000 , 0x1d6a6aa3
2424,Infected,C:\Windows\System32\Windows.Globalization.Fontgroups.dll                                                             , 0x7ffac0c00000 , 0x15000   , 0x7ffac0c15000 , 0x4ae83281
2424,Infected,C:\Windows\System32\fontgroupsoverride.dll                                                                           , 0x7ffac5430000 , 0xa000    , 0x7ffac543a000 , 0x8ca53fbd
2424,Infected,C:\Windows\System32\dcomp.dll                                                                                        , 0x7ffad5090000 , 0x255000  , 0x7ffad52e5000 , 0xef6c3ba7
2424,Infected,C:\Windows\System32\Windows.Energy.dll                                                                               , 0x7ffabe680000 , 0x31000   , 0x7ffabe6b1000 , 0x9aeba465
2424,Infected,C:\Windows\System32\Windows.Graphics.dll                                                                             , 0x7ffac3fe0000 , 0xa2000   , 0x7ffac4082000 , 0xba9fd58e
2424,Infected,C:\Windows\System32\cfgmgr32.dll                                                                                     , 0x7ffad8460000 , 0x4e000   , 0x7ffad84ae000 , 0x0b33d799
2424,Infected,C:\Windows\System32\Windows.AccountsControl.dll                                                                      , 0x7ffa8eae0000 , 0xff000   , 0x7ffa8ebdf000 , 0xe5acad5f
2424,Infected,C:\Windows\System32\xmllite.dll                                                                                      , 0x7ffad3e80000 , 0x37000   , 0x7ffad3eb7000 , 0x5f16f639
2424,Infected,C:\Windows\System32\UserDataTypeHelperUtil.dll                                                                       , 0x7ffad1000000 , 0x11000   , 0x7ffad1011000 , 0x45331af7
2424,Infected,C:\Windows\System32\userenv.dll                                                                                      , 0x7ffad7e00000 , 0x28000   , 0x7ffad7e28000 , 0x29678987
2424,Infected,C:\Windows\System32\profext.dll                                                                                      , 0x7ffad72d0000 , 0x2d000   , 0x7ffad72fd000 , 0x9fc1c72f
2424,Infected,C:\Windows\System32\Windows.Web.Http.dll                                                                             , 0x7ffabc240000 , 0x193000  , 0x7ffabc3d3000 , 0x18b47fc8
2424,Infected,C:\Windows\System32\rometadata.dll                                                                                   , 0x7ffabef00000 , 0x39000   , 0x7ffabef39000 , 0x6250a907
2424,Infected,C:\Windows\System32\dnsapi.dll                                                                                       , 0x7ffad7380000 , 0xf8000   , 0x7ffad7478000 , 0xb9e36f3c
2424,Infected,C:\Windows\System32\nsi.dll                                                                                          , 0x7ffadaa20000 , 0x9000    , 0x7ffadaa29000 , 0x5a7e5602
2424,Infected,C:\Windows\System32\dhcpcsvc6.DLL                                                                                    , 0x7ffad3b50000 , 0x19000   , 0x7ffad3b69000 , 0xb9b8c33f
2424,Infected,C:\Windows\System32\dhcpcsvc.dll                                                                                     , 0x7ffad3b30000 , 0x1f000   , 0x7ffad3b4f000 , 0x14916bb9
2424,Infected,C:\Windows\System32\winnsi.dll                                                                                       , 0x7ffad5bd0000 , 0xd000    , 0x7ffad5bdd000 , 0xcaf4ab3f
2424,Infected,C:\Windows\System32\Windows.Networking.Connectivity.dll                                                              , 0x7ffac29d0000 , 0xed000   , 0x7ffac2abd000 , 0x09e3b0b1
2424,Infected,C:\Windows\System32\wininet.dll                                                                                      , 0x7ffacd230000 , 0x4f4000  , 0x7ffacd724000 , 0xe8e2e86d
2424,Infected,C:\Windows\System32\ondemandconnroutehelper.dll                                                                      , 0x7ffaca200000 , 0x17000   , 0x7ffaca217000 , 0xb812c805
2424,Infected,C:\Windows\System32\firewallapi.dll                                                                                  , 0x7ffad71f0000 , 0xa7000   , 0x7ffad7297000 , 0x18a49018
2424,Infected,C:\Windows\System32\fwbase.dll                                                                                       , 0x7ffad7130000 , 0x46000   , 0x7ffad7176000 , 0x69c002c3
2424,Infected,C:\Windows\System32\winhttp.dll                                                                                      , 0x7ffad3b90000 , 0x136000  , 0x7ffad3cc6000 , 0x96409d85
2424,Infected,C:\Windows\System32\mswsock.dll                                                                                      , 0x7ffad7d00000 , 0x69000   , 0x7ffad7d69000 , 0x22162918
2424,Infected,C:\Windows\System32\windows.storage.onecore.dll                                                                      , 0x7ffabc980000 , 0x36000   , 0x7ffabc9b6000 , 0xd2091a18
2424,Infected,C:\Windows\System32\msasn1.dll                                                                                       , 0x7ffad8410000 , 0x12000   , 0x7ffad8422000 , 0x03d0f351
2424,Infected,C:\Windows\System32\wintrust.dll                                                                                     , 0x7ffad8a80000 , 0x6b000   , 0x7ffad8aeb000 , 0xca525e14
2424,Infected,C:\Windows\System32\cryptsp.dll                                                                                      , 0x7ffad7f60000 , 0x1b000   , 0x7ffad7f7b000 , 0xbefe347b
2424,Infected,C:\Windows\System32\rsaenh.dll                                                                                       , 0x7ffad77f0000 , 0x35000   , 0x7ffad7825000 , 0x706ed8e9
2424,Infected,C:\Windows\System32\rasadhlp.dll                                                                                     , 0x7ffad2190000 , 0xa000    , 0x7ffad219a000 , 0x9a6e599a
2424,Infected,C:\Windows\System32\FWPUCLNT.DLL                                                                                     , 0x7ffad2ee0000 , 0x83000   , 0x7ffad2f63000 , 0x242c3586
2424,Infected,C:\Windows\System32\CryptoWinRT.dll                                                                                  , 0x7ffaace90000 , 0x62000   , 0x7ffaacef2000 , 0x498a6ef9
2424,Infected,C:\Windows\System32\Windows.UI.Xaml.Phone.dll                                                                        , 0x7ffab6a70000 , 0x192000  , 0x7ffab6c02000 , 0xac74f452
2424,Infected,C:\Windows\System32\schannel.dll                                                                                     , 0x7ffad76f0000 , 0xa6000   , 0x7ffad7796000 , 0x372b4944
2424,Infected,C:\Windows\System32\twinapi.dll                                                                                      , 0x7ffab1e80000 , 0xca000   , 0x7ffab1f4a000 , 0xdb92ec49
2424,Infected,C:\Windows\System32\ncryptsslp.dll                                                                                   , 0x7ffac0170000 , 0x27000   , 0x7ffac0197000 , 0x162f7459
2424,Infected,C:\Windows\System32\cryptnet.dll                                                                                     , 0x7ffabae80000 , 0x32000   , 0x7ffabaeb2000 , 0x7daac69f
2424,Infected,C:\Windows\System32\webio.dll                                                                                        , 0x7ffac82b0000 , 0xb6000   , 0x7ffac8366000 , 0x257a6c8d
2424,Infected,C:\Windows\System32\Windows.ApplicationModel.Background.SystemEventsBroker.dll                                       , 0x7ffac34e0000 , 0x26000   , 0x7ffac3506000 , 0x7a790cba
2424,Infected,C:\Windows\System32\directmanipulation.dll                                                                           , 0x7ffab6e70000 , 0x9d000   , 0x7ffab6f0d000 , 0xeba9e8e4
2424,Infected,C:\Windows\System32\threadpoolwinrt.dll                                                                              , 0x7ffaca910000 , 0x15000   , 0x7ffaca925000 , 0xcb52404e
2424,Infected,C:\Windows\System32\windowscodecs.dll                                                                                , 0x7ffad5c40000 , 0x1b0000  , 0x7ffad5df0000 , 0x05e3e8d4
2424,Infected,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_11.2403.8.0_x64__8wekyb3d8bbwe\Microsoft.Graphics.Canvas.dll    , 0x7ffaba980000 , 0x193000  , 0x7ffabab13000 , 0x6089b158
2424,Infected,C:\Windows\System32\Windows.Security.Authentication.Web.Core.dll                                                     , 0x7ffab2070000 , 0x14b000  , 0x7ffab21bb000 , 0x45f272fe
2424,Infected,C:\Windows\System32\icu.dll                                                                                          , 0x7ffaab440000 , 0x270000  , 0x7ffaab6b0000 , 0x3572de6e
2424,Infected,C:\Windows\System32\wpnapps.dll                                                                                      , 0x7ffab1270000 , 0x16c000  , 0x7ffab13dc000 , 0xc467b2d9
2424,Infected,C:\Program Files\WindowsApps\Microsoft.WindowsAlarms_11.2403.8.0_x64__8wekyb3d8bbwe\TimeGraphics.dll                 , 0x7ffad1910000 , 0x13000   , 0x7ffad1923000 , 0x65fbdc8b
